"Imbalance settlement period CET/CEST","Generation / + Imbalance price [EUR/MWh] - MBA|DK2","Generation / - Imbalance price [EUR/MWh] - MBA|DK2","Price for consumption [EUR/MWh] - MBA|DK2","Currency","Status","Total Imbalance [MWh] - MBA|DK2","Difference","Situation","Status"
"07.06.2020 23:00 - 08.06.2020 00:00","4.91","28.91","4.91","EUR","Estimated","61","","","Final"
"08.06.2020 00:00 - 08.06.2020 01:00","0.00","26.00","0.00","EUR","Estimated","189","","","Final"
"08.06.2020 01:00 - 08.06.2020 02:00","0.00","22.70","0.00","EUR","Estimated","143","","","Final"
"08.06.2020 02:00 - 08.06.2020 03:00","0.00","22.01","0.00","EUR","Estimated","146","","","Final"
"08.06.2020 03:00 - 08.06.2020 04:00","0.00","21.36","0.00","EUR","Estimated","115","","","Final"
"08.06.2020 04:00 - 08.06.2020 05:00","21.25","21.25","21.25","EUR","Estimated","60","","","Final"
"08.06.2020 05:00 - 08.06.2020 06:00","23.03","23.03","23.03","EUR","Estimated","70","","","Final"
"08.06.2020 06:00 - 08.06.2020 07:00","2.50","33.45","2.50","EUR","Estimated","94","","","Final"
"08.06.2020 07:00 - 08.06.2020 08:00","42.95","42.95","42.95","EUR","Estimated","267","","","Final"
"08.06.2020 08:00 - 08.06.2020 09:00","41.24","41.24","41.24","EUR","Estimated","340","","","Final"
"08.06.2020 09:00 - 08.06.2020 10:00","38.90","38.90","38.90","EUR","Estimated","378","","","Final"
"08.06.2020 10:00 - 08.06.2020 11:00","14.00","35.10","14.00","EUR","Estimated","394","","","Final"
"08.06.2020 11:00 - 08.06.2020 12:00","14.00","35.86","14.00","EUR","Estimated","377","","","Final"
"08.06.2020 12:00 - 08.06.2020 13:00","22.50","33.81","22.50","EUR","Estimated","279","","","Final"
"08.06.2020 13:00 - 08.06.2020 14:00","32.72","32.72","32.72","EUR","Estimated","95","","","Final"
"08.06.2020 14:00 - 08.06.2020 15:00","30.94","30.94","30.94","EUR","Estimated","89","","","Final"
"08.06.2020 15:00 - 08.06.2020 16:00","30.00","30.00","30.00","EUR","Estimated","20","","","Final"
"08.06.2020 16:00 - 08.06.2020 17:00","19.00","29.42","19.00","EUR","Estimated","320","","","Final"
"08.06.2020 17:00 - 08.06.2020 18:00","25.00","33.31","25.00","EUR","Estimated","287","","","Final"
"08.06.2020 18:00 - 08.06.2020 19:00","38.85","38.85","38.85","EUR","Estimated","420","","","Final"
"08.06.2020 19:00 - 08.06.2020 20:00","38.65","38.65","38.65","EUR","Estimated","304","","","Final"
"08.06.2020 20:00 - 08.06.2020 21:00","35.23","35.23","35.23","EUR","Estimated","245","","","Final"
"08.06.2020 21:00 - 08.06.2020 22:00","34.60","34.60","34.60","EUR","Estimated","224","","","Final"
"08.06.2020 22:00 - 08.06.2020 23:00","10.30","33.05","10.30","EUR","Estimated","156","","","Final"
"08.06.2020 23:00 - 09.06.2020 00:00","3.00","30.00","3.00","EUR","Estimated","254","","","Final"
"09.06.2020 00:00 - 09.06.2020 01:00","28.39","28.39","28.39","EUR","Estimated","260","","","Final"
"09.06.2020 01:00 - 09.06.2020 02:00","25.79","25.79","25.79","EUR","Estimated","109","","","Final"
"09.06.2020 02:00 - 09.06.2020 03:00","24.08","24.08","24.08","EUR","Estimated","41","","","Final"
"09.06.2020 03:00 - 09.06.2020 04:00","23.67","23.67","23.67","EUR","Estimated","24","","","Final"
"09.06.2020 04:00 - 09.06.2020 05:00","23.48","23.48","23.48","EUR","Estimated","120","","","Final"
"09.06.2020 05:00 - 09.06.2020 06:00","25.27","25.27","25.27","EUR","Estimated","61","","","Final"
"09.06.2020 06:00 - 09.06.2020 07:00","33.43","33.43","33.43","EUR","Estimated","103","","","Final"
"09.06.2020 07:00 - 09.06.2020 08:00","17.85","47.74","17.85","EUR","Estimated","226","","","Final"
"09.06.2020 08:00 - 09.06.2020 09:00","17.85","55.78","17.85","EUR","Estimated","164","","","Final"
"09.06.2020 09:00 - 09.06.2020 10:00","18.00","55.67","18.00","EUR","Estimated","71","","","Final"
"09.06.2020 10:00 - 09.06.2020 11:00","54.60","54.60","54.60","EUR","Estimated","22","","","Final"
"09.06.2020 11:00 - 09.06.2020 12:00","55.23","55.23","55.23","EUR","Estimated","30","","","Final"
"09.06.2020 12:00 - 09.06.2020 13:00","55.27","55.27","55.27","EUR","Estimated","106","","","Final"
"09.06.2020 13:00 - 09.06.2020 14:00","40.07","40.07","40.07","EUR","Estimated","184","","","Final"
"09.06.2020 14:00 - 09.06.2020 15:00","36.39","36.39","36.39","EUR","Estimated","217","","","Final"
"09.06.2020 15:00 - 09.06.2020 16:00","33.49","33.49","33.49","EUR","Estimated","10","","","Final"
"09.06.2020 16:00 - 09.06.2020 17:00","33.76","33.76","33.76","EUR","Estimated","5","","","Final"
"09.06.2020 17:00 - 09.06.2020 18:00","41.61","41.61","41.61","EUR","Estimated","266","","","Final"
"09.06.2020 18:00 - 09.06.2020 19:00","22.00","45.21","22.00","EUR","Estimated","262","","","Final"
"09.06.2020 19:00 - 09.06.2020 20:00","22.00","48.07","22.00","EUR","Estimated","315","","","Final"
"09.06.2020 20:00 - 09.06.2020 21:00","43.09","43.09","43.09","EUR","Estimated","376","","","Final"
"09.06.2020 21:00 - 09.06.2020 22:00","37.47","37.47","37.47","EUR","Estimated","243","","","Final"
"09.06.2020 22:00 - 09.06.2020 23:00","32.83","32.83","32.83","EUR","Estimated","288","","","Final"
"09.06.2020 23:00 - 10.06.2020 00:00","1.91","29.06","1.91","EUR","Estimated","273","","","Final"
"10.06.2020 00:00 - 10.06.2020 01:00","26.09","26.09","26.09","EUR","Estimated","361","","","Final"
"10.06.2020 01:00 - 10.06.2020 02:00","24.20","24.20","24.20","EUR","Estimated","265","","","Final"
"10.06.2020 02:00 - 10.06.2020 03:00","0.95","22.61","0.95","EUR","Estimated","236","","","Final"
"10.06.2020 03:00 - 10.06.2020 04:00","0.00","21.49","0.00","EUR","Estimated","247","","","Final"
"10.06.2020 04:00 - 10.06.2020 05:00","0.00","22.58","0.00","EUR","Estimated","204","","","Final"
"10.06.2020 05:00 - 10.06.2020 06:00","0.00","24.15","0.00","EUR","Estimated","158","","","Final"
"10.06.2020 06:00 - 10.06.2020 07:00","0.00","29.41","0.00","EUR","Estimated","139","","","Final"
"10.06.2020 07:00 - 10.06.2020 08:00","35.50","35.50","35.50","EUR","Estimated","194","","","Final"
"10.06.2020 08:00 - 10.06.2020 09:00","42.15","42.15","42.15","EUR","Estimated","268","","","Final"
"10.06.2020 09:00 - 10.06.2020 10:00","41.06","41.06","41.06","EUR","Estimated","196","","","Final"
"10.06.2020 10:00 - 10.06.2020 11:00","21.00","40.40","21.00","EUR","Estimated","157","","","Final"
"10.06.2020 11:00 - 10.06.2020 12:00","21.00","35.81","21.00","EUR","Estimated","40","","","Final"
"10.06.2020 12:00 - 10.06.2020 13:00","21.00","34.90","21.00","EUR","Estimated","48","","","Final"
"10.06.2020 13:00 - 10.06.2020 14:00","34.14","34.14","34.14","EUR","Estimated","81","","","Final"
"10.06.2020 14:00 - 10.06.2020 15:00","32.40","32.40","32.40","EUR","Estimated","16","","","Final"
"10.06.2020 15:00 - 10.06.2020 16:00","31.30","53.57","53.57","EUR","Estimated","7","","","Final"
"10.06.2020 16:00 - 10.06.2020 17:00","30.24","30.24","30.24","EUR","Estimated","41","","","Final"
"10.06.2020 17:00 - 10.06.2020 18:00","31.87","31.87","31.87","EUR","Estimated","10","","","Final"
"10.06.2020 18:00 - 10.06.2020 19:00","33.77","33.77","33.77","EUR","Estimated","86","","","Final"
"10.06.2020 19:00 - 10.06.2020 20:00","34.91","34.91","34.91","EUR","Estimated","100","","","Final"
"10.06.2020 20:00 - 10.06.2020 21:00","33.05","33.05","33.05","EUR","Estimated","161","","","Final"
"10.06.2020 21:00 - 10.06.2020 22:00","31.50","31.50","31.50","EUR","Estimated","130","","","Final"
"10.06.2020 22:00 - 10.06.2020 23:00","31.45","80.47","80.47","EUR","Estimated","83","","","Final"
"10.06.2020 23:00 - 11.06.2020 00:00","27.77","80.47","80.47","EUR","Estimated","191","","","Final"
"11.06.2020 00:00 - 11.06.2020 01:00","26.06","93.90","93.90","EUR","Estimated","153","","","Final"
"11.06.2020 01:00 - 11.06.2020 02:00","0.00","22.75","0.00","EUR","Estimated","88","","","Final"
"11.06.2020 02:00 - 11.06.2020 03:00","-2.00","21.07","-2.00","EUR","Estimated","137","","","Final"
"11.06.2020 03:00 - 11.06.2020 04:00","-2.00","19.43","-2.00","EUR","Estimated","189","","","Final"
"11.06.2020 04:00 - 11.06.2020 05:00","-2.00","18.96","-2.00","EUR","Estimated","83","","","Final"
"11.06.2020 05:00 - 11.06.2020 06:00","-2.00","18.96","-2.00","EUR","Estimated","93","","","Final"
"11.06.2020 06:00 - 11.06.2020 07:00","-1.50","21.56","-1.50","EUR","Estimated","112","","","Final"
"11.06.2020 07:00 - 11.06.2020 08:00","26.06","93.90","93.90","EUR","Estimated","73","","","Final"
"11.06.2020 08:00 - 11.06.2020 09:00","30.00","73.95","73.95","EUR","Estimated","86","","","Final"
"11.06.2020 09:00 - 11.06.2020 10:00","28.96","67.07","67.07","EUR","Estimated","104","","","Final"
"11.06.2020 10:00 - 11.06.2020 11:00","26.06","201.22","201.22","EUR","Estimated","190","","","Final"
"11.06.2020 11:00 - 11.06.2020 12:00","0.00","25.51","0.00","EUR","Estimated","448","","","Final"
"11.06.2020 12:00 - 11.06.2020 13:00","0.00","23.89","0.00","EUR","Estimated","315","","","Final"
"11.06.2020 13:00 - 11.06.2020 14:00","0.10","21.99","0.10","EUR","Estimated","232","","","Final"
"11.06.2020 14:00 - 11.06.2020 15:00","20.50","20.50","20.50","EUR","Estimated","44","","","Final"
"11.06.2020 15:00 - 11.06.2020 16:00","19.10","19.10","19.10","EUR","Estimated","63","","","Final"
"11.06.2020 16:00 - 11.06.2020 17:00","19.28","151.59","151.59","EUR","Estimated","120","","","Final"
"11.06.2020 17:00 - 11.06.2020 18:00","23.07","23.07","23.07","EUR","Estimated","54","","","Final"
"11.06.2020 18:00 - 11.06.2020 19:00","26.08","26.08","26.08","EUR","Estimated","99","","","Final"
"11.06.2020 19:00 - 11.06.2020 20:00","30.65","93.90","93.90","EUR","Estimated","142","","","Final"
"11.06.2020 20:00 - 11.06.2020 21:00","30.17","93.90","93.90","EUR","Estimated","75","","","Final"
"11.06.2020 21:00 - 11.06.2020 22:00","27.09","27.09","27.09","EUR","Estimated","75","","","Final"
"11.06.2020 22:00 - 11.06.2020 23:00","26.51","26.51","26.51","EUR","Estimated","221","","","Final"
"11.06.2020 23:00 - 12.06.2020 00:00","23.81","23.81","23.81","EUR","Estimated","264","","","Final"
"12.06.2020 00:00 - 12.06.2020 01:00","20.72","20.72","20.72","EUR","Estimated","289","","","Final"
"12.06.2020 01:00 - 12.06.2020 02:00","0.00","17.96","0.00","EUR","Estimated","270","","","Final"
"12.06.2020 02:00 - 12.06.2020 03:00","-5.00","17.09","-5.00","EUR","Estimated","220","","","Final"
"12.06.2020 03:00 - 12.06.2020 04:00","-5.00","16.01","-5.00","EUR","Estimated","175","","","Final"
"12.06.2020 04:00 - 12.06.2020 05:00","-4.00","16.00","-4.00","EUR","Estimated","152","","","Final"
"12.06.2020 05:00 - 12.06.2020 06:00","0.00","18.08","0.00","EUR","Estimated","256","","","Final"
"12.06.2020 06:00 - 12.06.2020 07:00","22.92","22.92","22.92","EUR","Estimated","240","","","Final"
"12.06.2020 07:00 - 12.06.2020 08:00","25.10","25.10","25.10","EUR","Estimated","216","","","Final"
"12.06.2020 08:00 - 12.06.2020 09:00","26.01","26.01","26.01","EUR","Estimated","130","","","Final"
"12.06.2020 09:00 - 12.06.2020 10:00","23.23","23.23","23.23","EUR","Estimated","94","","","Final"
"12.06.2020 10:00 - 12.06.2020 11:00","21.07","21.07","21.07","EUR","Estimated","172","","","Final"
"12.06.2020 11:00 - 12.06.2020 12:00","20.50","20.50","20.50","EUR","Estimated","234","","","Final"
"12.06.2020 12:00 - 12.06.2020 13:00","19.45","19.45","19.45","EUR","Estimated","203","","","Final"
"12.06.2020 13:00 - 12.06.2020 14:00","15.20","15.20","15.20","EUR","Estimated","66","","","Final"
"12.06.2020 14:00 - 12.06.2020 15:00","16.19","16.19","16.19","EUR","Estimated","33","","","Final"
"12.06.2020 15:00 - 12.06.2020 16:00","16.14","16.14","16.14","EUR","Estimated","41","","","Final"
"12.06.2020 16:00 - 12.06.2020 17:00","17.40","17.40","17.40","EUR","Estimated","196","","","Final"
"12.06.2020 17:00 - 12.06.2020 18:00","20.06","20.06","20.06","EUR","Estimated","208","","","Final"
"12.06.2020 18:00 - 12.06.2020 19:00","23.53","23.53","23.53","EUR","Estimated","266","","","Final"
"12.06.2020 19:00 - 12.06.2020 20:00","27.51","27.51","27.51","EUR","Estimated","260","","","Final"
"12.06.2020 20:00 - 12.06.2020 21:00","26.22","26.22","26.22","EUR","Estimated","253","","","Final"
"12.06.2020 21:00 - 12.06.2020 22:00","24.70","24.70","24.70","EUR","Estimated","255","","","Final"
"12.06.2020 22:00 - 12.06.2020 23:00","25.46","25.46","25.46","EUR","Estimated","359","","","Final"
"12.06.2020 23:00 - 13.06.2020 00:00","20.78","20.78","20.78","EUR","Estimated","255","","","Final"
"13.06.2020 00:00 - 13.06.2020 01:00","0.90","20.98","0.90","EUR","Estimated","228","","","Final"
"13.06.2020 01:00 - 13.06.2020 02:00","0.00","19.44","0.00","EUR","Estimated","199","","","Final"
"13.06.2020 02:00 - 13.06.2020 03:00","0.00","18.70","0.00","EUR","Estimated","53","","","Final"
"13.06.2020 03:00 - 13.06.2020 04:00","0.00","18.80","0.00","EUR","Estimated","91","","","Final"
"13.06.2020 04:00 - 13.06.2020 05:00","0.00","19.00","0.00","EUR","Estimated","78","","","Final"
"13.06.2020 05:00 - 13.06.2020 06:00","18.90","67.07","67.07","EUR","Estimated","44","","","Final"
"13.06.2020 06:00 - 13.06.2020 07:00","19.33","67.07","67.07","EUR","Estimated","64","","","Final"
"13.06.2020 07:00 - 13.06.2020 08:00","19.86","72.97","72.97","EUR","Estimated","88","","","Final"
"13.06.2020 08:00 - 13.06.2020 09:00","20.00","20.00","20.00","EUR","Estimated","214","","","Final"
"13.06.2020 09:00 - 13.06.2020 10:00","19.10","71.88","71.88","EUR","Estimated","24","","","Final"
"13.06.2020 10:00 - 13.06.2020 11:00","18.50","82.44","82.44","EUR","Estimated","50","","","Final"
"13.06.2020 11:00 - 13.06.2020 12:00","18.11","182.08","182.08","EUR","Estimated","122","","","Final"
"13.06.2020 12:00 - 13.06.2020 13:00","16.47","16.47","16.47","EUR","Estimated","154","","","Final"
"13.06.2020 13:00 - 13.06.2020 14:00","16.25","16.25","16.25","EUR","Estimated","402","","","Final"
"13.06.2020 14:00 - 13.06.2020 15:00","15.89","15.89","15.89","EUR","Estimated","178","","","Final"
"13.06.2020 15:00 - 13.06.2020 16:00","15.84","15.84","15.84","EUR","Estimated","45","","","Final"
"13.06.2020 16:00 - 13.06.2020 17:00","17.50","17.50","17.50","EUR","Estimated","50","","","Final"
"13.06.2020 17:00 - 13.06.2020 18:00","18.50","107.31","107.31","EUR","Estimated","21","","","Final"
"13.06.2020 18:00 - 13.06.2020 19:00","21.93","173.04","173.04","EUR","Estimated","6","","","Final"
"13.06.2020 19:00 - 13.06.2020 20:00","24.87","24.87","24.87","EUR","Estimated","193","","","Final"
"13.06.2020 20:00 - 13.06.2020 21:00","25.96","25.96","25.96","EUR","Estimated","340","","","Final"
"13.06.2020 21:00 - 13.06.2020 22:00","24.42","24.42","24.42","EUR","Estimated","474","","","Final"
"13.06.2020 22:00 - 13.06.2020 23:00","24.85","24.85","24.85","EUR","Estimated","320","","","Final"
"13.06.2020 23:00 - 14.06.2020 00:00","23.06","23.06","23.06","EUR","Estimated","146","","","Final"
"14.06.2020 00:00 - 14.06.2020 01:00","18.53","182.97","182.97","EUR","Estimated","28","","","Final"
"14.06.2020 01:00 - 14.06.2020 02:00","3.96","172.99","172.99","EUR","Estimated","19","","","Final"
"14.06.2020 02:00 - 14.06.2020 03:00","3.33","151.54","151.54","EUR","Estimated","66","","","Final"
"14.06.2020 03:00 - 14.06.2020 04:00","3.70","201.15","201.15","EUR","Estimated","109","","","Final"
"14.06.2020 04:00 - 14.06.2020 05:00","14.84","80.46","80.46","EUR","Estimated","149","","","Final"
"14.06.2020 05:00 - 14.06.2020 06:00","0.00","14.04","0.00","EUR","Estimated","145","","","Final"
"14.06.2020 06:00 - 14.06.2020 07:00","0.00","14.94","0.00","EUR","Estimated","231","","","Final"
"14.06.2020 07:00 - 14.06.2020 08:00","0.00","15.30","0.00","EUR","Estimated","299","","","Final"
"14.06.2020 08:00 - 14.06.2020 09:00","15.00","134.10","134.10","EUR","Estimated","42","","","Final"
"14.06.2020 09:00 - 14.06.2020 10:00","18.54","18.54","18.54","EUR","Estimated","134","","","Final"
"14.06.2020 10:00 - 14.06.2020 11:00","19.07","19.07","19.07","EUR","Estimated","222","","","Final"
"14.06.2020 11:00 - 14.06.2020 12:00","0.00","20.74","0.00","EUR","Estimated","485","","","Final"
"14.06.2020 12:00 - 14.06.2020 13:00","0.00","19.73","0.00","EUR","Estimated","422","","","Final"
"14.06.2020 13:00 - 14.06.2020 14:00","0.00","17.97","0.00","EUR","Estimated","297","","","Final"
"14.06.2020 14:00 - 14.06.2020 15:00","15.14","15.14","15.14","EUR","Estimated","113","","","Final"
"14.06.2020 15:00 - 14.06.2020 16:00","14.49","14.49","14.49","EUR","Estimated","96","","","Final"
"14.06.2020 16:00 - 14.06.2020 17:00","14.80","14.80","14.80","EUR","Estimated","277","","","Final"
"14.06.2020 17:00 - 14.06.2020 18:00","17.70","17.70","17.70","EUR","Estimated","396","","","Final"
"14.06.2020 18:00 - 14.06.2020 19:00","21.08","21.08","21.08","EUR","Estimated","365","","","Final"
"14.06.2020 19:00 - 14.06.2020 20:00","23.80","23.80","23.80","EUR","Estimated","204","","","Final"
"14.06.2020 20:00 - 14.06.2020 21:00","25.97","25.97","25.97","EUR","Estimated","198","","","Final"
"14.06.2020 21:00 - 14.06.2020 22:00","25.87","25.87","25.87","EUR","Estimated","228","","","Final"
"14.06.2020 22:00 - 14.06.2020 23:00","27.91","27.91","27.91","EUR","Estimated","230","","","Final"
"14.06.2020 23:00 - 15.06.2020 00:00","23.17","23.17","23.17","EUR","Estimated","258","","","Final"
"15.06.2020 00:00 - 15.06.2020 01:00","23.07","23.07","23.07","EUR","Estimated","220","","","Final"
"15.06.2020 01:00 - 15.06.2020 02:00","0.00","20.65","0.00","EUR","Estimated","293","","","Final"
"15.06.2020 02:00 - 15.06.2020 03:00","0.00","19.06","0.00","EUR","Estimated","322","","","Final"
"15.06.2020 03:00 - 15.06.2020 04:00","0.00","18.02","0.00","EUR","Estimated","265","","","Final"
"15.06.2020 04:00 - 15.06.2020 05:00","0.00","17.40","0.00","EUR","Estimated","269","","","Final"
"15.06.2020 05:00 - 15.06.2020 06:00","0.00","21.36","0.00","EUR","Estimated","167","","","Final"
"15.06.2020 06:00 - 15.06.2020 07:00","0.00","29.93","0.00","EUR","Estimated","83","","","Final"
"15.06.2020 07:00 - 15.06.2020 08:00","9.35","35.28","9.35","EUR","Estimated","48","","","Final"
"15.06.2020 08:00 - 15.06.2020 09:00","36.05","36.05","36.05","EUR","Estimated","332","","","Final"
"15.06.2020 09:00 - 15.06.2020 10:00","35.89","35.89","35.89","EUR","Estimated","460","","","Final"
"15.06.2020 10:00 - 15.06.2020 11:00","34.09","34.09","34.09","EUR","Estimated","371","","","Final"
"15.06.2020 11:00 - 15.06.2020 12:00","34.00","34.00","34.00","EUR","Estimated","290","","","Final"
"15.06.2020 12:00 - 15.06.2020 13:00","34.10","34.10","34.10","EUR","Estimated","390","","","Final"
"15.06.2020 13:00 - 15.06.2020 14:00","33.15","33.15","33.15","EUR","Estimated","231","","","Final"
"15.06.2020 14:00 - 15.06.2020 15:00","31.90","31.90","31.90","EUR","Estimated","249","","","Final"
"15.06.2020 15:00 - 15.06.2020 16:00","31.00","80.89","80.89","EUR","Estimated","310","","","Final"
"15.06.2020 16:00 - 15.06.2020 17:00","30.52","96.00","96.00","EUR","Estimated","310","","","Final"
"15.06.2020 17:00 - 15.06.2020 18:00","33.00","96.96","96.96","EUR","Estimated","479","","","Final"
"15.06.2020 18:00 - 15.06.2020 19:00","38.00","96.96","96.96","EUR","Estimated","448","","","Final"
"15.06.2020 19:00 - 15.06.2020 20:00","43.52","78.45","78.45","EUR","Estimated","381","","","Final"
"15.06.2020 20:00 - 15.06.2020 21:00","41.07","53.64","53.64","EUR","Estimated","346","","","Final"
"15.06.2020 21:00 - 15.06.2020 22:00","35.91","35.91","35.91","EUR","Estimated","317","","","Final"
"15.06.2020 22:00 - 15.06.2020 23:00","36.39","36.39","36.39","EUR","Estimated","388","","","Final"
"15.06.2020 23:00 - 16.06.2020 00:00","31.92","31.92","31.92","EUR","Estimated","405","","","Final"
"16.06.2020 00:00 - 16.06.2020 01:00","29.86","29.86","29.86","EUR","Estimated","212","","","Final"
"16.06.2020 01:00 - 16.06.2020 02:00","26.59","26.59","26.59","EUR","Estimated","151","","","Final"
"16.06.2020 02:00 - 16.06.2020 03:00","25.17","25.17","25.17","EUR","Estimated","88","","","Final"
"16.06.2020 03:00 - 16.06.2020 04:00","24.79","24.79","24.79","EUR","Estimated","89","","","Final"
"16.06.2020 04:00 - 16.06.2020 05:00","24.34","24.34","24.34","EUR","Estimated","106","","","Final"
"16.06.2020 05:00 - 16.06.2020 06:00","25.10","25.10","25.10","EUR","Estimated","139","","","Final"
